tweet;created_at;source
@augustodeAB pior que isso só o pai que não compra um mero gibi do batman pro coitado do filho;2022-05-20 21:47:01+00:00;Twitter Web App
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 21:46:31+00:00;Twitter for Android
@gabrielbatcave tu viu que tem o filme batman vs et;2022-05-20 21:46:25+00:00;Twitter Web App
já é a segunda vez que eu fico mal logo quando marco de ir no cinema, outra vez eu fui ver batman com cólica e fiquei 3 horas me revirando no assento do cinema https://t.co/AADxb2XetH;2022-05-20 21:46:09+00:00;Twitter Web App
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 21:46:07+00:00;Twitter Web App
Fãs suspeitam que nova HQ do Batman acabou de confirmar que Bruce Wayne é bissexual. https://t.co/5dUiuOcBQx https://t.co/SETuUCR8hE;2022-05-20 21:45:59+00:00;Twitter Web App
"Officially my favorite marvel character
(but Batman is still better).

🇧🇷 Oficialmente meu personagem preferido da marvel
(mas o Batman ainda é melhor). https://t.co/Ere7XbzRYQ";2022-05-20 21:45:36+00:00;Twitter Web App
O conceito do batman semi nu mas de máscara https://t.co/aY4N8EEhUR;2022-05-20 21:44:49+00:00;Twitter for iPhone
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 21:44:05+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 21:42:39+00:00;Twitter Web App
"RT @_frassetti: ""se ele não é corno, eu sou o batman"" brinca mais q a brincadeira";2022-05-20 21:42:26+00:00;Bot corno
"""se ele não é corno, eu sou o batman"" brinca mais q a brincadeira";2022-05-20 21:42:24+00:00;Twitter for iPhone
top 10 camisetas   a camiseta gay de hora de aventura   robert pattinson escrito mt brega com ele naquela foto na cozinha   twilight escrito no morcego do batman      aquela da cher falando alguma coisa n lembro;2022-05-20 21:41:58+00:00;Twitter for iPhone
@BuggyJokerr @NikouWayne “o único defeito é que ele mata” como se já não fosse o suficiente, e além disso o cara ta armado o tempo todo isso não é batman;2022-05-20 21:41:44+00:00;Twitter Web App
"RT @GEEKFLIXOFICIAL: MULTIVERSO DA LOUCURA PORQUE CHORAS? 

Tico e Teco: #DefensoresdaLei conta com referências ao Batman Vs Superman do Za…";2022-05-20 21:41:25+00:00;Twitter for Android
Ligaram o batsinal encima do Batman e ele bateu o batmóvel. kkkkkkkk https://t.co/3Fiy5Zxv3O;2022-05-20 21:41:15+00:00;Twitter for Android
"bingo de filmes INCEL

fight club ✅
taxi driver ✅
scarface ✅
pulp fiction ✅
psicopata americano ✅
matrix ✅
drive ❌
donnie darko ❌
lobo de w. street ✅
500 dias com ela ✅
joker ✅
o abutre ❌
o farol ✅
ilha do medo ✅
a outra história Americana ❌
the batman ❌ https://t.co/XC4H8qmasF";2022-05-20 21:41:11+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 21:41:07+00:00;Twitter for Android
@SlytherLurin Hauahaua simm e o esquema de cores de batman vs superman ainda ai eu amo essa série;2022-05-20 21:40:35+00:00;Twitter for Android
"Batman. Desenho finalizado 🦇
.
.
.
#art #artwork #desenho #arte #batman #dark #knight #desenho #desenhando #traditionalart #pencildrawing #lapis #grafite #graphitedrawing #pencil #pencildrawing #pencilartist #desenhista #illustration #ilustração 
https://t.co/tSg6AWNZGm";2022-05-20 21:40:25+00:00;Twitter for Android
O Batman bateu o batmóvel! kkkkkkkkk Essa autoescola não é pra amadores! https://t.co/g7jJAnHw2e;2022-05-20 21:39:44+00:00;Twitter for Android
meu pai ta andando pela casa com o cobertor falando q é a capa do batman kkkkkkk;2022-05-20 21:39:31+00:00;Twitter for Android
Se o Ban Afleck atuasse bem, ele seria o Batman perfeito https://t.co/7K06CCfHbr;2022-05-20 21:38:27+00:00;Twitter for Android
Pq que o filme do Tico e Teco tem o Sonic cracudo e o Batman 💀;2022-05-20 21:38:22+00:00;Twitter for Android
tomara que o robert pattinson esteja um gostoso em batman;2022-05-20 21:37:53+00:00;Twitter for Android
@BuggyJokerr @NikouWayne batman do affleck é horrível em qualquer aspecto como alguém gosta disso;2022-05-20 21:37:27+00:00;Twitter Web App
@BrunoFaro_ Se abusar da o Batman e o Robin junto;2022-05-20 21:37:00+00:00;Twitter for iPhone
@diekkyo @NikouWayne Não, pra mim ele só perde para o Batman do Robert Pattinson.;2022-05-20 21:36:42+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 21:36:12+00:00;Twitter for Android
@elshisuix8 tô tentando vê the Batman mas tá foda;2022-05-20 21:36:07+00:00;Twitter Web App
Sinceramente achei o Batman bem ruimzinho de jogar, prefiro usar mais a Mulher maravilha pra porrada do que ele, achei os golpes dele bem curto mas compensa na mobilidade talvez não funcione na minha mão msm 🤷‍♂️;2022-05-20 21:34:57+00:00;Twitter for Android
@diekkyo @NikouWayne O Batman do Ben Affleck é bom pra crl, só o roteiro não ajuda;2022-05-20 21:34:48+00:00;Twitter for Android
@sofiwfx eu olhei rápido e achei que vc tava de batman;2022-05-20 21:34:44+00:00;Twitter for iPhone
@bidirxmths tava sim seu maluco vc q é cosplay do batman nao foi pra luz 1 minuto;2022-05-20 21:34:44+00:00;Twitter Web App
"Meti o Batman maconheiro de icon fodasse 

#NewProfilePic https://t.co/Ph3pL9wPnX";2022-05-20 21:34:40+00:00;Twitter for Android
RT @Zorel_Luthor_: A morte, o drácula e o Batman KKKKKKKKKKKKKKK;2022-05-20 21:34:37+00:00;Twitter for iPhone
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 21:34:26+00:00;Twitter for Android
@geekbarba o Batman de calcinha cintura alta;2022-05-20 21:34:23+00:00;Twitter Web App
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 21:33:45+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 21:33:36+00:00;Twitter for iPhone
"RT @scorsese_careca: Batman do DCEU faz aparição em tico e teco, mas não faz em peacemaker com a liga da justiça 

como é bom ser fã da DC…";2022-05-20 21:33:01+00:00;Twitter for iPhone
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 21:32:14+00:00;Twitter for Android
@Pesgrau Ele é o Batman. https://t.co/EquBTTGjog;2022-05-20 21:32:01+00:00;Twitter for Android
"RT @GEEKFLIXOFICIAL: MULTIVERSO DA LOUCURA PORQUE CHORAS? 

Tico e Teco: #DefensoresdaLei conta com referências ao Batman Vs Superman do Za…";2022-05-20 21:31:18+00:00;Twitter Web App
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 21:30:58+00:00;Twitter Web App
Eu to a capa do Batman de tão cansada hoje;2022-05-20 21:30:47+00:00;Twitter for Android
"bingo de filmes INCEL

fight club ✅
taxi driver ❌
scarface ❌
pulp fiction ✅
psicopata americano ✅
matrix ❌
drive ✅
donnie darko ❌
lobo de w. street ❌
500 dias com ela ✅
joker ✅
o abutre ❌
o farol ✅
ilha do medo ✅
a outra história Americana ❌
the batman ✅ https://t.co/6ZsGuV3DvG";2022-05-20 21:30:29+00:00;Twitter for Android
"traje foda, atuação incrivel, filmes questionáveis. FEITO pra interpretar o Bruce.

Battinson: Batman recluso, ausência de Bruce Wayne. traje foda, atuação tão boa que se manifesta mto bem através apenas de pequenas expressões faciais. filme fantástico.";2022-05-20 21:30:26+00:00;Twitter for Android
eu tinha me esquecido como o final do the batman é RUIM;2022-05-20 21:30:21+00:00;Twitter for iPhone
@portugalcxp @NikouWayne Preferiram fazer um Batman brincalhão para vender brinquedos para as crianças que fazer um filme sério;2022-05-20 21:30:20+00:00;Twitter for Android
"bingo de filmes INCEL

fight club ✅
taxi driver 
scarface
pulp fiction ✅
psicopata americano ✅
matrix ✅
drive 
donnie darko ✅
lobo de w. street 
500 dias com ela ✅
joker ✅
o abutre 
o farol ✅
ilha do medo 
a outra história Americana 
the batman 

nao vi nem metade #lendei";2022-05-20 21:30:18+00:00;Twitter for Android
"serei eternamente grato a the batman por apresentar something in the way pro mundo, essa joia bruta escondida nas profundezas do nevermind precisava ser conhecida por mais gente 

sempre amei essa música";2022-05-20 21:28:44+00:00;Twitter for Android
@BuggyJokerr @bouanoiteuwu @portugalcxp Pior que é vdd, é só olhar quantos brinquedos de Batman e robin foram feitos;2022-05-20 21:28:30+00:00;Twitter for Android
RT @Dc_da_depressao: Quando o assunto é o Batman, a internet tá desse jeito https://t.co/vmVx046wnO;2022-05-20 21:28:17+00:00;Twitter for Android
RT @LegiaoDosHerois: O ano é 2022. Batman do Ben Affleck e o Sonic Feio estão em um filme do Tico e Teco. É esse o tweet. https://t.co/0qnF…;2022-05-20 21:28:07+00:00;Twitter for Android
"todos são ótimos no que propõem

Bale: Batman bem padrão, traje massa, atuação incrível mas voz ruim, tem uma masterpiece de trilogia. Bruce mto bom

Batfleck: Batman corrompido, que já passou da linha do assassinato, só precisava ter desenvolvido isso mlr cm um filme solo+ https://t.co/LhKYBU3aaf";2022-05-20 21:27:56+00:00;Twitter for Android
@eduardoprox @Pablo_Peixoto O Batman morreu? Juro que não lembro disso. Aquele terceiro filme é um saco.;2022-05-20 21:27:54+00:00;Twitter for iPhone
@Pesgrau Ele é o Batman;2022-05-20 21:27:53+00:00;Twitter for Android
o que o batman tá dando pros robins?? que continue assim, amém https://t.co/0ZpylFejBt;2022-05-20 21:27:28+00:00;Twitter for Android
@alvinh0_21 Plano do Snyder não era fazer um filme do Batman, dps de liga da Justiça ia vir Man of Steel 2 e liga da Justiça 2;2022-05-20 21:27:19+00:00;Twitter for Android
